Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total.1
28-MAR-2024|BEEF|EQUITY|7031371419.0|260|0|153732938|4500000|278845452|1621951105|400000|0|0|0|2059429495|0|4963609524|0|421800|30600|0|3400000|0|0|4967461924
28-MAR-2024|BEER|EQUITY|4000000000.0|260|0|398619800|2814400|0|109200900|389374000|0|75|0|900009175|0|0|0|71200|75300|0|0|0|0|146500
28-MAR-2024|BEKS|EQUITY|51870438266.0|34|1513980|34355351025|1429400|41600|15491761681|337222476|235160486|410127|2555624|50425446399|0|3847179|0|868762907|34672510|0|18949839|0|55049|926287484
28-MAR-2024|BELI|EQUITY|123210496616.0|476|378500|21452903255|5187500|0|2025380791|256254000|115|3800000|0|23743904161|0|0|8816340|69603507|25079470|19105263|233000|0|188556475|311394055
28-MAR-2024|BELL|EQUITY|7250000000.0|61|0|6097575800|0|0|355422200|341782100|378554000|114500|0|7173448600|0|0|0|70116300|439400|0|5995700|0|0|76551400
28-MAR-2024|BESS|EQUITY|3440455528.0|189|0|491118233|0|0|246051295|0|0|0|0|737169528|0|0|0|2147500|38500|1100000|0|0|0|3286000
28-MAR-2024|BEST|EQUITY|9647311150.0|128|161673900|4902468700|6943500|0|2916275911|246789100|133193642|2000|0|8367346753|0|967543300|35492254|62141703|14145900|90110049|15823086|0|87708105|1272964397
28-MAR-2024|BFIN|EQUITY|15967115620.0|1340|581047400|1265677080|145520900|176360|1952516088|559176470|1600275|10599200|128371180|4644684953|5541800|238972850|166009128|685166446|1149960|1846244927|167741118|352700|8194207098|11305386027
28-MAR-2024|BGTG|EQUITY|23970997103.0|69|0|4305031175|0|0|2490207475|0|500089|2764600|0|6798503339|0|6738643200|0|139662800|697023|35367900|1823639491|0|1249350|8739259764
28-MAR-2024|BHAT|EQUITY|5000000000.0|412|461756000|3551171000|0|0|55507100|381679800|97200000|0|0|4547313900|0|830800|0|229400|52400|1572900|600|0|0|2686100
28-MAR-2024|BHIT|EQUITY|86068156705.0|50|24252800|7235345453|1080800|1000|20749190841|206794260|3537867452|2081|46800|31754581487|0|40054961944|0|1386923500|20678340|198255540|1942000379|20127820|10690617695|54313565218
28-MAR-2024|BIKA|EQUITY|592280000.0|44|0|0|0|0|592167600|0|0|0|0|592167600|0|700|0|100|11500|0|100|0|0|12400
28-MAR-2024|BIKE|EQUITY|1293916404.0|575|0|225366400|0|0|76219404|0|0|0|0|301585804|0|0|0|16928400|29900|0|5372300|0|0|22330600
28-MAR-2024|BIMA|EQUITY|608175716.0|82|570000|21317500|0|0|44740780|0|19820200|0|0|86448480|0|0|0|100|23500|0|0|0|0|23600
28-MAR-2024|BINA|EQUITY|6134716665.0|4200|1884983485|2307956851|42037000|0|45873558|84075600|62220707|55|2039900|4429187156|0|8093800|0|41842|73400|601181650|1034428550|0|363100|1644182342
28-MAR-2024|BINO|EQUITY|2175020012.0|130|0|2577400|0|0|428672012|0|0|0|3017800|434267212|0|0|0|638300|114500|0|0|0|0|752800
28-MAR-2024|BIPI|EQUITY|63710196917.0|82|2557449808|24752940082|275000|567053912|11569327374|643810900|6840043551|3659000|750000006|47684559633|39167400|2793105140|75349800|8699324766|70321500|739537700|103365775|0|3505465203|16025637284
28-MAR-2024|BIPP|EQUITY|5028669376.0|37|48371000|456740100|21000300|1604280|911476056|9410000|1085220|0|0|1449686956|0|3425676395|0|558300|129221300|0|526500|0|0|3555982495
28-MAR-2024|BIRD|EQUITY|2502100000.0|1750|36619000|471199479|12347800|0|755520598|47024700|1520677|1701700|400018|1326333972|13177500|56613943|10127046|15978309|415000|57927767|3703946|208200|27594317|185746028
28-MAR-2024|BISI|EQUITY|3000000000.0|2040|0|45686900|0|0|89616038|29776300|225340|0|0|165304578|61000|16865456|908200|780962293|36066741|35410933|51547520|589397|287971382|1210382922
28-MAR-2024|BJBR|EQUITY|10521443686.0|1210|962868400|28401770|9590235|6590300|965315995|90565228|33460707|861800|250049|2097904484|2861503|26749091|96723198|18481341|185700|218051636|46259018|469220|65165164|474945871
28-MAR-2024|BJTM|EQUITY|15015498082.0|600|432035400|70810187|15209400|23000|1687612307|17787520|44046328|1471800|0|2268995942|8589600|37370474|76534954|18201344|511300|405384212|11700304|31590431|222471539|812354158
28-MAR-2024|BKDP|EQUITY|7513992252.0|50|0|2604842600|0|0|1615919085|47000000|90100|0|0|4267851785|0|0|0|1958000|44182367|0|100|0|0|46140467
28-MAR-2024|BKSL|EQUITY|167708902705.0|36|165708100|5828511766|17511900|30|14121694544|693659000|167736904|2000000|158900|20996981144|0|552397244|0|781844591|64566900|684768074|86582122|0|1834230680|4004389611
28-MAR-2024|BKSW|EQUITY|35158048365.0|52|0|111661123|0|0|1085442523|289396400|22500|0|100|1486522646|0|0|0|33670473843|483594|0|4000|0|307554|33671268991
28-MAR-2024|BLTA|EQUITY|25181143017.0|37|29836312|4517832210|110674214|470678|4571488728|702999932|338718252|9884416|9635400|10291540142|0|818943951|701593424|2187568803|19914866|41933909|1563909557|0|325338632|5659203142
28-MAR-2024|BLTZ|EQUITY|873937142.0|2050|0|53400|0|0|2000150|0|0|0|0|2053550|0|0|0|76214900|21800|0|0|0|795283292|871519992
28-MAR-2024|BLUE|EQUITY|418000000.0|360|0|117943900|0|0|31950700|0|17799500|0|0|167694100|0|0|0|100|223500|0|0|0|82300|305900
28-MAR-2024|BMAS|EQUITY|18102662304.0|535|0|2956922995|0|0|20799384|0|10|0|0|2977722389|0|14680989577|0|443902438|35900|0|12000|0|0|15124939915
28-MAR-2024|BMBL|EQUITY|1030080995.0|10|0|280300|0|0|379372095|0|30500|0|0|379682895|0|0|0|100|398000|0|0|0|0|398100
28-MAR-2024|BMHS|EQUITY|8603416176.0|346|422054100|4991387800|50225000|0|1726277700|122491400|650000|3058200|0|7316144200|0|1165720776|0|7577300|3163200|26100|20784600|0|0|1197271976
28-MAR-2024|BMRI|EQUITY|93333333332.0|7250|1834169044|59846925|376176468|59733948|1395346431|1336615874|3685578|71141708|7470619646|12607335622|828798866|1368300578|4212793234|3173696443|6657152|14997623913|1168324857|80133987|6356335346|32192664376
28-MAR-2024|BMSR|EQUITY|1159200024.0|422|74243200|91409500|37150000|0|91738192|1381200|15839300|0|0|311761392|0|51354300|0|39500|50077500|0|0|0|745842332|847313632
28-MAR-2024|BMTR|EQUITY|16583997586.0|248|7579700|7248371840|4456000|0|6950671967|22118431|734850571|5059801|1223800|14974332110|29|687424465|52314165|321291533|9353170|147487633|158473312|0|228632349|1604976656
28-MAR-2024|BNBA|EQUITY|3388000000.0|640|8140332|1183920881|0|0|199318245|0|340|0|0|1391379798|0|0|0|12761300|1005100|0|10781840|0|455032|25003272
28-MAR-2024|BNBR|EQUITY|160057457509.0|50|1371175237|8563788350|30382150|173975|6952239073|585601340|1994888012|200150|50|19498448337|0|51355023860|0|2935825298|54230269|3|107297097|0|461227211|54913603738
28-MAR-2024|BNGA|EQUITY|25142205843.0|2180|62405337|58741712|3039750|6784080|872899098|59521996|5523030|959243|79501|1069953747|408116|19449784|42345270|23153850819|8154956|174908742|72823999|6977201|321051989|23799970876
28-MAR-2024|BNII|EQUITY|76215195821.0|258|6563|1417348|134100|505626|584978450|0|4137563|5131|464532|591649313|0|13956318991|5|320612073|5676246|54606902|80864113|1214300|59458054|14478750684
28-MAR-2024|BNLI|EQUITY|36181359520.0|975|9688|1607439|1920|48638|85333319|1328894|139500|0|423283|88892681|0|552|0|35726191483|451785|367400|947911|0|886908|35728846039
28-MAR-2024|BOBA|EQUITY|1155750000.0|155|0|274520000|0|0|505979900|0|0|0|0|780499900|0|50775000|0|161300|68313800|0|0|0|0|119250100
28-MAR-2024|BOGA|EQUITY|3803526210.0|1115|747749814|2399694818|0|0|53760010|336608568|176585800|6550000|0|3720949010|0|440900|0|55126000|100|19396663|2112900|0|5500637|82577200
28-MAR-2024|BOLA|EQUITY|6000000000.0|102|1305715000|356175800|0|18557300|4118768360|0|39570840|100|0|5838787400|0|0|0|32259500|48700|854400|127800000|0|250000|161212600
28-MAR-2024|BOLT|EQUITY|2343750000.0|835|0|59088700|0|0|115124500|0|6756800|0|0|180970000|0|166500000|0|74600|14300|0|233691100|0|0|400280000
28-MAR-2024|BORN|EQUITY|17693000000.0|0|118457500|11382449548|22916500|0|2167136818|139010000|29306392|363500|1950000|13861590258|0|23194169|7546400|867939315|22810500|0|37507495|0|2775106763|3734104642
28-MAR-2024|BOSS|EQUITY|1400000000.0|50|0|458258198|0|0|891887224|40652300|1139378|0|0|1391937100|0|2000000|0|330640|4702400|0|1029800|0|60|8062900
28-MAR-2024|BPFI|EQUITY|2673995362.0|380|26896000|374190574|0|0|13184535|0|195|0|0|414271304|0|2259723668|0|100|0|0|290|0|0|2259724058
28-MAR-2024|BPII|EQUITY|515498662.0|10650|0|21291000|0|0|176700|0|0|0|0|21467700|0|173503462|0|296006300|90500|0|24430700|0|0|494030962
28-MAR-2024|BPTR|EQUITY|3534000000.0|62|245970700|2963584373|0|0|313058732|1250000|4202188|0|0|3528065993|0|532924|0|5228083|96000|0|0|0|77000|5934007
28-MAR-2024|BRAM|EQUITY|450056980.0|5625|0|35193600|0|0|125870701|0|1574300|0|0|162638601|0|277193068|0|25500|8987577|54100|1000|0|0|286261245
28-MAR-2024|BRAU|EQUITY|34900000000.0|0|3098400|12997823|0|0|313922106|10000000|430179|0|500256|340948764|0|1110500|0|581386832|5076100|0|13091090|646500|500000|601811022
28-MAR-2024|BREN|EQUITY|133786220000.0|5375|3255300|510514390|1657400|0|301864910|19659000|29110539|222200|165000|866448739|260300|32687497331|0|6279137380|4528600|5541987705|1888464600|0|3748679|46405624595
28-MAR-2024|BRIS|EQUITY|46129260138.0|2710|516827901|26773199|443546598|41097218099|1021464990|417857242|20549176|231270843|38000|43775546048|5712684|78634228|112313655|122404090|697331|850268440|105518445|4603491|612179226|1892331590
28-MAR-2024|BRMS|EQUITY|141784040338.0|150|1794239536|17592403690|88546000|0|26417458975|822062556|10208952917|120630|294460196|57218244500|45442300|21185101581|953081406|14369101326|69635912|7565794952|3848465550|1540200|36527632511|84565795738
28-MAR-2024|BRNA|EQUITY|979110000.0|955|0|630822365|0|0|192559878|0|161342|0|4620380|828163965|0|446240|0|2762103|10956532|102414000|2253160|0|23625000|142457035
28-MAR-2024|BRPT|EQUITY|93747218044.0|945|375653282|757012985|17450823|25198|66244346186|504646313|10573544|352901|178509|67910239741|138496574|5512512831|820131240|9609527252|184394794|2150503951|2101082142|15577146|4732387231|25264613161
28-MAR-2024|BSBK|EQUITY|25091882375.0|50|0|2365999097|0|0|2555405104|0|324|50|0|4921404575|0|310500|0|169335200|832100|0|0|0|0|170477800
28-MAR-2024|BSDE|EQUITY|21171365812.0|985|1161653252|2741959190|118815700|4030500|1253212369|263106328|27944762|32633800|90000|5603445901|20929850|1019121436|260430949|65237834|861500|498755056|133498725|9229800|1032695451|3040760601
28-MAR-2024|BSIM|EQUITY|19716162403.0|950|250028939|14006805629|0|0|1319252335|16015400|210722715|0|21|15802825039|0|8435121|0|1602213241|13997983|545590174|443038575|0|958936620|3572211714
28-MAR-2024|BSML|EQUITY|1850225000.0|163|0|1003402365|0|0|743924300|23152600|0|0|0|1770479265|0|1968135|0|36034700|1844400|0|39898500|0|0|79745735
28-MAR-2024|BSSR|EQUITY|2616500000.0|3750|0|133423200|300500|0|185918726|0|209538|0|11000|319862964|0|256534961|6586322|35839147|606500|2237989|743754|429356|5088333|308066362
28-MAR-2024|BSWD|EQUITY|3688866845.0|3080|0|131063491|0|0|139718354|0|0|0|170500|270952345|0|0|0|0|9450000|0|2000|0|0|9452000
28-MAR-2024|BTEK|EQUITY|46277496376.0|34|3763766107|383657998|34240658|0|3317964938|13653302730|789365469|3974334|2428566357|24374838591|0|13656263657|0|7813521319|43820797|109797912|38100|0|4228000|21627669785
28-MAR-2024|BTEL|EQUITY|36822665755.0|50|121596602|19095129685|75298845|0|5219911124|2479117500|1407449526|0|1252274683|29650777965|0|1315051805|21954400|1007789613|60890966|336099187|1393998222|0|2734339651|6870123844
28-MAR-2024|BTON|EQUITY|720000000.0|414|0|140000|0|0|75812200|0|0|0|0|75952200|0|0|0|2100|100|0|45600|0|0|47800
28-MAR-2024|BTPN|EQUITY|10645945748.0|2610|0|1333206|117500|567500|25742264|32200|234|0|0|27792904|0|97558|0|10293692938|194000|1117266|200089940|34400|1177547|10496403649
28-MAR-2024|BTPS|EQUITY|7703700000.0|1355|62664500|67383300|4252900|5316186000|929046383|17027700|2718382|100|800|6399280065|1959600|54048438|70403186|84156847|1754800|608133290|50253498|21603700|335069576|1227382935
28-MAR-2024|BUAH|EQUITY|1000000000.0|1455|0|55902200|0|0|143787500|0|0|0|0|199689700|0|0|0|215500|94800|0|0|0|0|310300
28-MAR-2024|BUDI|EQUITY|4498997362.0|278|0|2697206331|0|254500|202695546|0|300101|1500|0|2900457978|0|439937166|0|226578579|846000|2200000|705176764|0|223485000|1598223509
28-MAR-2024|BUKA|EQUITY|103099967067.0|152|4340074807|28286003613|471574438|240660677|16622630350|1894093821|503094853|47092560|13524000|52418749119|224461000|29907724338|3356876700|1847881687|161583236|5568150691|3540653590|1366800|6032226760|50640924802
28-MAR-2024|BUKK|EQUITY|2640452000.0|1020|402200|348678815|12500|0|2135198211|0|12050|0|116876974|2601180750|0|0|0|5650700|149100|0|540700|0|0|6340500
28-MAR-2024|BULL|EQUITY|14117801449.0|104|349260800|6292305274|0|0|2828564237|47913294|1814736948|137|950000|11333730690|0|1120845001|0|293442412|1897550|255593900|7669250|0|1104622646|2784070759
28-MAR-2024|BUMI|EQUITY|371320705024.0|84|768078995|13770514135|56338000|0|45979830787|3211785090|1216840702|550367|28906622|65032844698|82796300|204552842836|1250749204|48003639847|599398787|3857446703|4466466851|7356400|43406039641|306226736569
28-MAR-2024|BUVA|EQUITY|20590473213.0|53|0|16266466615|0|0|2827937125|102408100|145556400|0|2143073|19344511313|0|885770600|0|1747000|183000|0|358261300|0|0|1245961900
28-MAR-2024|BVIC|EQUITY|15848526679.0|84|164832000|8626299101|0|0|4349230821|12026900|436706567|0|0|13589095389|0|874866503|0|1130416497|245783915|5478900|1695400|0|75|2258241290
28-MAR-2024|BWPT|EQUITY|31525291000.0|55|658457500|12700267766|14170900|0|3900944670|0|94021456|187500|10900800|17378950592|0|772715110|0|1483173535|62282100|11664357670|153103240|0|10708753|14146340408
28-MAR-2024|BYAN|EQUITY|33333335000.0|19000|758400|3335975200|0|0|21809480240|142000|370080|1000000|0|25147725920|0|6813742140|73000|165469576|201546200|3408104|3819155|0|2575905|7190634080
28-MAR-2024|CAKK|EQUITY|1203300219.0|122|0|759941200|1155|0|194194759|7618368|37|0|400|961755919|0|90000|0|100|154200|0|0|0|0|244300
28-MAR-2024|CAMP|EQUITY|5885000000.0|388|0|176500|0|0|938338300|0|100000|0|37000|938651800|0|250000|330000|668700|165300|405500|2563600|214400|5740700|10338200
28-MAR-2024|CANI|EQUITY|833440000.0|37|0|325041700|0|0|100714200|0|0|0|0|425755900|0|0|0|100|32446700|0|75198900|0|0|107645700
28-MAR-2024|CARE|EQUITY|33250000000.0|147|2211503696|15489656627|0|0|663222177|1046458700|611200386|0|0|20022041586|13123400|156786700|37725900|8148865174|380000|562721560|5279226|0|203076454|9127958414
28-MAR-2024|CARS|EQUITY|15000000000.0|98|0|2984527631|34758000|0|9049915474|19152500|473436395|15850000|259991200|12837631200|0|7786200|0|1644642020|965900|0|11850180|0|497124500|2162368800
28-MAR-2024|CASA|EQUITY|54476269803.0|530|1253222528|50216923796|0|0|306757153|435814400|218169418|33250000|0|52464137295|0|1663029124|0|253718505|0|90105800|210425|0|5068654|2012132508
28-MAR-2024|CASH|EQUITY|1431125517.0|84|0|2976396|0|0|1393532251|0|2062|0|12500|1396523209|0|1781700|0|100|133100|0|32687370|0|38|34602308
28-MAR-2024|CASS|EQUITY|2086950000.0|1060|104500|605551652|0|0|170834100|12001500|255046048|0|0|1043537800|0|871420800|156600|19928500|7695900|44125100|97921600|0|2163700|1043412200
28-MAR-2024|CBMF|EQUITY|1875000000.0|50|0|1425690100|0|0|445802300|0|1001400|0|0|1872493800|0|0|0|0|2498500|0|7700|0|0|2506200
28-MAR-2024|CBPE|EQUITY|1356250000.0|137|0|97838800|0|0|173143000|0|0|0|0|270981800|0|0|0|93500|174700|0|0|0|0|268200
28-MAR-2024|CBRE|EQUITY|4538039093.0|34|162700|3458783500|0|0|730470713|0|80|3100|3000|4189423093|0|0|0|6000100|565900|0|50000|0|0|6616000
28-MAR-2024|CBUT|EQUITY|3125000000.0|2110|0|1753005500|0|0|9420200|8746300|0|0|0|1771172000|0|497236000|0|804600|51100|0|0|0|0|498091700
28-MAR-2024|CCSI|EQUITY|1199999998.0|402|0|470738523|0|0|465559417|0|200|0|0|936298140|0|0|0|1385520|290880|0|17364500|0|21240|19062140
28-MAR-2024|CEKA|EQUITY|595000000.0|1890|21000|517962452|0|0|42936806|0|20092|0|0|560940350|0|29967900|0|1636200|72800|300000|1226700|0|5050|33208650
28-MAR-2024|CENT|EQUITY|31183464900.0|36|0|92193300|0|0|1050014332|0|0|100000|0|1142307632|0|18055524003|0|22431100|656000|0|11962436165|0|110000|30041157268
28-MAR-2024|CFIN|EQUITY|3984520457.0|510|1469100|8763398|1288100|2051436264|1139458137|79319600|4447143|0|0|3286181742|0|9485400|27215700|15410713|671900|362559125|160548355|2494436|118360134|696745763
28-MAR-2024|CGAS|EQUITY|1771429000.0|106|0|902200|0|0|524572000|0|0|2000|0|525476200|0|0|0|2055200|3897600|0|0|0|0|5952800
28-MAR-2024|CHEM|EQUITY|1700032794.0|80|0|7701700|0|0|485524744|0|50|0|0|493226494|0|0|0|6031700|774600|0|0|0|0|6806300
28-MAR-2024|CHIP|EQUITY|806000000.0|2490|0|630894900|0|0|174321500|0|0|0|0|805216400|0|100|0|704900|75600|0|3000|0|0|783600
28-MAR-2024|CINT|EQUITY|1000000000.0|133|5660400|123307200|0|0|44755712|0|0|100|90688|173814100|0|0|0|49000100|2020100|0|19850000|0|148415700|219285900
28-MAR-2024|CITA|EQUITY|3960361250.0|2270|0|955985695|0|0|65303958|0|100090|0|100000|1021489743|0|23510|0|23400150|8100|0|738400|0|1254596084|1278766244
28-MAR-2024|CITY|EQUITY|5405188966.0|50|0|205225100|0|0|63770866|106879300|42219230|0|0|418094496|0|0|0|972600|17000|0|0|0|0|989600
28-MAR-2024|CKRA|EQUITY|5106021090.0|0|29654900|6300|0|0|132769654|850000|500100|0|0|163780954|0|0|0|0|25100|0|245948000|0|4690500536|4936473636
28-MAR-2024|CLAY|EQUITY|2570000000.0|360|0|36260767|0|0|470300133|10415900|3003400|0|0|519980200|0|0|0|13800|6000|0|0|0|0|19800
28-MAR-2024|CLEO|EQUITY|12000000000.0|765|856200|1935239129|0|0|838287294|4865900|50114|0|0|2779298637|0|2524991|0|2371600|109100|50358200|2072|0|35335400|90701363
28-MAR-2024|CLPI|EQUITY|306338500.0|1010|0|1696800|0|299500|123441300|0|0|50100|0|125487700|0|156290000|0|85100|607800|560400|1242500|0|5000|158790800
28-MAR-2024|CMNP|EQUITY|5436870708.0|1580|0|1007857|27000|9931|1956120227|27|134337|719|0|1957300098|0|207033460|0|1622451|13497584|40234356|8926129|0|3205063785|3476377765
28-MAR-2024|CMNT|EQUITY|17125504000.0|1050|7377600|554122600|0|0|147540863|0|137|0|0|709041200|0|15982121700|0|406901800|6757500|20244900|266800|0|170100|16416462800
28-MAR-2024|CMPP|EQUITY|10685124441.0|90|0|5253612800|0|0|168092441|0|315005900|100000|0|5736811141|0|4942013300|0|4009100|412900|0|740000|0|0|4947175300
28-MAR-2024|CMRY|EQUITY|7934683000.0|4900|126549758|67577600|26068900|0|242470254|74778642|1247|2330200|1310000|541086601|11362600|496301004|117040769|169730531|5472100|197245463|12215941|13324500|372985091|1395677999
28-MAR-2024|CNKO|EQUITY|8956361206.0|34|136096000|1492849587|12500000|0|2867121882|624539800|19299475|1350025|379373035|5533129804|0|1248540800|0|19763100|33834900|0|37276927|0|2083810575|3423226302
28-MAR-2024|CNMA|EQUITY|83345000000.0|230|1258411000|56256858981|71911700|0|906223719|701957400|820430|6076500|0|59202259730|0|19868700929|7145500|1154099870|127180300|1249917461|197|0|1735696013|24142740270
28-MAR-2024|CNTX|EQUITY|70000000.0|140|0|27251000|0|1000|14032000|0|10000|0|0|41294000|0|0|0|100000|103000|0|0|0|0|203000
28-MAR-2024|COAL|EQUITY|6250000000.0|50|0|394000000|0|0|5597908300|0|0|0|2500|5991910800|0|0|0|3984700|3884500|0|220000|0|0|8089200
28-MAR-2024|COCO|EQUITY|889863981.0|186|0|118500382|0|0|210276862|16993600|0|3600|0|345774444|0|543842937|0|100|146500|0|100000|0|0|544089537
28-MAR-2024|COWL|EQUITY|4871214021.0|50|157493|3575333804|2231|0|75208548|125615706|6800|0|40800|3776365382|0|1094511039|0|0|337600|0|0|0|0|1094848639
28-MAR-2024|CPGT|EQUITY|3972222100.0|0|250000|238698995|17000|0|616571729|17000|1442124|0|39764400|896761248|0|1481061378|0|1413694774|2165100|9575300|8954300|0|0|2915450852
28-MAR-2024|CPIN|EQUITY|16398000000.0|5250|479745020|62643660|53548500|257800|157196373|190978907|415648|9866500|218500|954870908|37046120|595465298|262928470|2525260967|501800|591331767|505847909|6863100|1099482451|5624727882
28-MAR-2024|CPRI|EQUITY|2433379958.0|50|10808157|975400|2163624|0|457705853|61228624|8700|5000|12153300|545048658|0|100000|0|100|2242000|0|124241000|0|11748200|138331300
28-MAR-2024|CPRO|EQUITY|59572382787.0|52|48171500|27309513690|18817000|155106487|12560344878|199249800|30821813|26000|135000|40322186168|0|2209420700|6654658|4251446889|22610250|43550100|12574624532|0|66772053|19175079182
28-MAR-2024|CRAB|EQUITY|1950000000.0|268|0|306012400|0|0|76419700|0|0|0|0|382432100|0|0|0|7482600|85300|0|0|0|0|7567900
28-MAR-2024|CRSN|EQUITY|2892000000.0|103|0|432400000|0|0|165634400|0|0|0|0|598034400|0|0|0|805400|227200|0|933000|0|0|1965600
28-MAR-2024|CSAP|EQUITY|5683175151.0|575|0|42810100|0|0|125301949|0|30092|0|0|168142141|0|1755926191|0|619803160|8135200|768651825|14274909|0|3029048|3169820333
28-MAR-2024|CSIS|EQUITY|1307000000.0|50|0|297732700|0|0|259018700|0|5100|500000|0|557256500|0|0|0|100|1743300|0|100|0|0|1743500
28-MAR-2024|CSMI|EQUITY|816061500.0|2860|0|10372700|0|0|24018100|149670700|0|0|0|184061500|0|0|0|0|0|0|0|0|0|0
28-MAR-2024|CSRA|EQUITY|2050000000.0|444|0|1640698700|0|0|206140828|0|42|0|0|1846839570|171944|867600|1185732|227294|60906400|881204|30000|363800|138526456|203160430
28-MAR-2024|CTBN|EQUITY|800371500.0|1340|0|500|0|0|577760|0|0|0|0|578260|0|769769830|0|28829900|16700|0|0|0|0|798616430
28-MAR-2024|CTRA|EQUITY|18535695255.0|1300|941372942|5443959462|174605826|671266|1081093341|813186431|1277704|41818646|20395|8498006013|26874431|369043604|1017521350|205044300|979484|1840428752|205539585|909800|1203314066|4869655372
28-MAR-2024|CTTH|EQUITY|1230839821.0|16|0|8931100|0|2761525|521818245|0|55021|0|52725864|586291755|0|64857681|0|5000500|5089500|0|116787448|0|64679830|256414959
28-MAR-2024|CUAN|EQUITY|11241890000.0|4960|0|15085200|0|0|151698500|8501100|131405|94000|3000|175513205|1062500|486618500|3187400|995310692|12798300|6726396|2938845|967700|4876462|1514486795
28-MAR-2024|CYBR|EQUITY|6449574702.0|288|0|5378500|0|0|592989500|0|0|0|0|598368000|0|540092800|0|66081600|259298348|70000000|3463200|0|0|938935948
28-MAR-2024|DADA|EQUITY|7431530800.0|4|0|5896400|0|0|2389907100|0|0|3200|0|2395806700|0|500000|0|100|2320500|0|2903500|0|0|5724100
28-MAR-2024|DAJK|EQUITY|2500000000.0|0|0|1273162140|276673600|0|777882293|0|6546700|700000|9054915|2344019648|0|99875800|0|0|1470100|6693000|950000|0|31741252|140730152
28-MAR-2024|DART|EQUITY|3141390962.0|129|960|1397597600|1096000|215868|1595203890|0|96148|4682500|200|2998893166|0|1320|0|93302416|277700|0|514968|0|20|94096424
28-MAR-2024|DAVO|EQUITY|12403711320.0|0|357000|782805362|0|93080|3430010180|0|4657635|0|100000|4218023257|0|7535000|0|232415300|4986000|66538500|1390127373|0|41511500|1743113673
28-MAR-2024|DAYA|EQUITY|2420547025.0|366|0|448507259|0|0|10988563|0|0|0|0|459495822|0|0|0|1884826903|255900|0|75968400|0|0|1961051203
28-MAR-2024|DCII|EQUITY|2383745900.0|35525|0|66495163|0|0|275353461|0|0|0|0|341848624|0|365342737|0|4200|400|0|5700|0|0|365353037
28-MAR-2024|DEAL|EQUITY|1146170959.0|6|0|89105500|6250000|0|998313878|0|990240|12200|0|1094671818|0|3300000|0|200|1060000|0|51200|0|0|4411400
28-MAR-2024|DEFI|EQUITY|687266666.0|1455|166834540|347263029|0|7948766|7778893|0|99752000|125000|6597938|636300166|0|33800000|0|0|110000|0|6826400|0|0|40736400
28-MAR-2024|DEPO|EQUITY|6790000000.0|388|0|181798600|28400|0|154781300|0|0|0|0|336608300|0|1493800000|0|167569900|39700|0|10844500|0|2071800|1674325900
28-MAR-2024|DEWA|EQUITY|21853733792.0|63|36363200|1048895284|40150000|0|11739891832|1235236192|16918373|3833709|445008|14121733598|0|2583414695|0|553072321|297612417|1200000|465312734|0|3831388027|7732000194
28-MAR-2024|DEWI|EQUITY|2000000000.0|68|0|1424500|0|0|1134624600|0|70000000|0|0|1206049100|0|0|0|117100|833800|0|0|0|0|950900
28-MAR-2024|DFAM|EQUITY|1899852850.0|50|0|1018860470|0|0|640114030|240084900|50|0|0|1899059450|0|0|0|286800|506600|0|0|0|0|793400
28-MAR-2024|DGIK|EQUITY|5541165000.0|94|0|4153489200|0|0|592820200|0|0|0|0|4746309400|0|14250500|0|32240700|3822400|0|589542000|0|0|639855600
28-MAR-2024|DGNS|EQUITY|1250000000.0|312|0|28597000|0|0|223028200|0|0|0|3800|251629000|0|0|0|5893800|18000|11231700|6227500|0|0|23371000
28-MAR-2024|DGSA|EQUITY|1187225279.0|0|3287750|8283338|2274620|1057514|108124261|30000|11490333|15000|11900|134574716|0|2150252|1277750|5491858|8071736|10296|2798088|0|188820|19988800
28-MAR-2024|DIGI|EQUITY|1625000000.0|12|0|499422100|0|0|1125311800|0|0|1000|0|1624734900|0|0|0|100|80000|0|185000|0|0|265100
28-MAR-2024|DILD|EQUITY|10365854185.0|191|83674700|1674022602|1438100|269600|3744959978|123992300|1815730662|300|3546680|7447634922|0|15884904|0|2475400435|270900|66362582|212093278|0|7778472|2777790571
28-MAR-2024|DIVA|EQUITY|1428571400.0|107|487344500|661377800|0|0|150812600|0|95100|0|0|1299630000|0|75100|0|281800|116944500|420000|34400|0|11185600|128941400
28-MAR-2024|DKFT|EQUITY|5638246600.0|106|14548000|3625258703|9864000|0|1584477167|125217000|194742600|230000|51300|5554388770|0|500000|0|2806500|10236300|17311700|653100|0|39350230|70857830
28-MAR-2024|DLTA|EQUITY|800659050.0|3400|0|4073050|0|121700|56098000|19527600|2457900|0|0|82278250|0|1165600|248526|839950|27100|30796824|1130300|82000|3268900|37559200
28-MAR-2024|DMAD|EQUITY|453000000.0|0|0|0|0|0|3961126|0|38200|0|0|3999326|0|0|0|0|0|0|0|0|0|0
